player_id,family_name,given_name,count_tournaments
P-05214,Ben Kassou,Allal,1
P-02223,Ben Mouza,Mohamed,1
P-09229,Ben Mustapha,Farouk,1
P-03122,Ben Rimoz,Eli,1
P-07348,Ben Saada,Chaouki,1
P-00197,Ben Slimane,Mehdi,1
P-09254,Ben Tifour,Abdelaziz,1
P-04898,Ben Younes,Imed,1
P-03253,Ben Youssef,Fakhreddine,1
P-07615,Ben Youssef,Syam,1
P-06425,Benachour,Selim,1
P-00312,Benaglio,Diego,3
P-09624,Benalouane,Yohan,1
P-02578,Benarrivo,Antonio,1
P-07288,Benatia,Medhi,1
P-07406,Bencheikh,Ali,1
P-06412,Bencsics,József,1
P-09094,Bender,Jakob,1
P-01764,Bendtner,Nicklas,1
P-02995,Bene,Ferenc,1
P-03390,Benedicto,not applicable,1
P-04602,Benedikovič,Michal,1
P-08612,Benetti,Romeo,2
P-03953,Bengoechea,Pablo,1
P-03283,Bengtson,Jerry,1
P-04207,Benítez,Christian,1
P-05485,Benítez,Édgar,1
P-09815,Benítez,Miguel Ángel,1
P-06873,Benítez,Pedro,1
P-02979,Benítez,Santiago,1
P-07741,Benítez Cáceres,Delfín,1
P-09355,Benkhalidi,Fawzi,1
P-09093,Benkhrif,Boujemaa,1
P-05649,Benmabrouk,Halim,1
P-07075,Bensaoula,Tedj,2
P-01692,Bentalaa,Yacine,1
P-07250,Bentaleb,Nabil,1
P-09966,Bentancur,Rodrigo,1
P-07481,Bentley,Roy,1
P-08841,Bento,Manuel,1
P-02698,Bento,Paulo,1
P-09265,Benvenuto,not applicable,1
P-02405,Benzekri,Driss,1
P-00798,Benzema,Karim,1
P-00609,Beratlıgil,Ali,1
P-07675,Berdoll,Marc,1
P-04385,Berendy,Pál,1
P-09451,Bereszyński,Bartosz,1
P-01487,Berezutski,Vasili,1
P-09154,Berg,Henning,2
P-06226,Berg,Marcus,1
P-09534,Bergara,Mario,1
P-06533,Berger,Jan,1
P-07579,Bergeroo,Philippe,1
P-03395,Bergés,Pedro,1
P-00661,Berggreen,Klaus,1
P-03525,Bergkamp,Dennis,2
P-02452,Berglie,Sverre,1
P-03571,Bergmark,Orvar,1
P-04483,Bergomi,Giuseppe,4
P-06174,Bergsten,Curt,1
P-00489,Berhalter,Gregg,2
P-06433,Berly,Hugo,1
P-05656,Berman,Ahmet,1
P-02442,Bermúdez,Jesús,1
P-03298,Bermúdez,Jorge,1
P-05495,Bernal,Marcelino,2
P-06926,Bernard,Günter,1
P-05792,Bernard,Kurt,1
P-06605,Bernard,not applicable,1
P-09981,Bernárdez,Víctor,2
P-09580,Berndtsson,Bengt,1
P-05475,Berni,Ángel,1
P-08095,Bertelsen,Jens Jørn,1
P-07393,Berthold,Thomas,3
P-09801,Berti,Nicola,2
P-08146,Berti,Sergio,1
P-08094,Bertini,Mario,1
P-01232,Bertolini,Luigi,1
P-05050,Bertoni,Daniel,2
P-06390,Bertoni,Sergio,1
P-05189,Bertos,Leo,1
P-05447,Bertrand-Demanes,Jean-Paul,1
P-02105,Beschastnykh,Vladimir,2
P-07852,Bešić,Muhamed,1
P-04295,Besler,Matt,1
P-07470,Betancort,Antonio,1
P-06665,Betancourt,Armando,1
P-09821,Beto,not applicable,1
P-07388,Beto,not applicable,3
P-04686,Bett,Jim,2
P-02699,Bettega,Roberto,1
P-03837,Beurlet,Jacques,1
P-02721,Beye,Habib,1
P-02703,Bezsonov,Volodymyr,3
P-06822,Białkowski,Bartosz,1
P-01621,Biavati,Amedeo,1
P-02947,Bibard,Michel,1
P-05263,Bičakčić,Ermin,1
P-03565,Bican,Josef,1
P-01417,Bickel,Alfred,2
P-07256,Bickel,Thomas,1
P-04258,Bičovský,Přemysl,1
P-04668,Bidane,Abdellah,1
P-02732,Bieganski,Guillaume,1
P-05736,Bielik,Július,1
P-02379,Bierhoff,Oliver,2
P-08805,Biesinger,Ulrich,1
P-04723,Bigler,Heinz,1
P-00087,Biglia,Lucas,2
P-07839,Bigode,not applicable,1
P-08666,Bigorra,Vladimir,1
P-01478,Bílek,Michal,1
P-03659,Bilić,Slaven,1
P-05831,Bindea,Silviu,2
P-04017,Bingham,Billy,1
P-02375,Binning,Jimmy,1
P-09602,Biosca,Antonio,1
P-01572,Birchall,Chris,1
P-06546,Bíró,Mihály,1
P-07298,Bíró,Sándor,2
P-04713,Birsa,Valter,1
P-03980,Bishkar,Majid,1
P-06531,Bismarck,not applicable,1
P-05119,Bizera,Joe,1
P-02182,Bizzozero,Renato,2
P-07863,Bjarnason,Birkir,1
P-07213,Björklund,Joachim,1
P-07381,Bjørnebye,Stig Inge,2
P-02784,Blackley,John,1
P-02125,Blanc,Laurent,1
P-02404,Blanchflower,Danny,1
P-07563,Blanco,Carlos,2
P-00729,Blanco,Cuauhtémoc,3
P-06731,Blason,Ivano,1
P-07042,Błaszczykowski,Jakub,1
P-01660,Blažek,Jaromír,1
P-04511,Blind,Daley,1
P-03537,Blind,Danny,2
P-00179,Bliss,Brian,1
P-05783,Blochwitz,Wolfgang,1
P-01271,Blokhin,Oleh,2
P-02152,Blomqvist,Jesper,1
P-03116,Blyth,Jim,1
P-01010,Boa Morte,Luís,1
P-07606,Boateng,Derek,2
P-00766,Boateng,Jérôme,3
P-00259,Boateng,Kevin-Prince,2
P-08820,Boath,Allan,1
P-08414,Boba,Lobilo,1
P-02535,Bobadilla,Aldo,2
P-07809,Boban,Zvonimir,1
P-04917,Bobek,Stjepan,2
P-08212,Bocanegra,Carlos,2
P-03969,Bocchetti,Salvatore,1
P-00549,Bochini,Ricardo,1
P-00160,Bocquet,Roger,2
P-01142,Bodart,Gilbert,2
P-03200,Bode,Marco,1
P-08678,Bodola,Iuliu,2
P-08813,Bodonyi,Béla,1
P-02119,Bödör,László,1
P-01211,Böðvarsson,Jón Daði,1
P-06749,Boffin,Danny,3
P-07212,Bogarde,Winston,1
P-01212,Bogdan,Ion,1
P-01011,Bøgelund,Kasper,1
P-05557,Boggio,Norberto,1
P-02196,Boghossian,Alain,2
P-00654,Bogićević,Vladislav,1
P-05616,Bognár,György,1
P-06757,Bohinen,Lars,1
P-04834,Böhme,Jörg,1
P-03593,Boka,Arthur,3
P-02309,Bokšić,Alen,2
P-00492,Bolaño,Jorge,1
P-09965,Bolaños,Christian,3
P-08150,Bolatlı,Rıdvan,1
P-09502,Bolatti,Mario,1
P-08670,Bolly,Mathis,1
P-08524,Bomba,Jozef,1
P-07048,Bonano,Roberto,1
P-08114,Bone,Adrián,1
P-05940,Bonet,Carlos,3
P-08638,Bonetti,Peter,2
P-02078,Bonev,Hristo,2
P-08760,Bonfiglio,Oscar,1
P-00468,Bong,Gaëtan,1
P-05466,Bonhof,Rainer,2
P-05351,Boniek,Zbigniew,3
P-08646,Boninsegna,Roberto,2
P-09693,Boniperti,Giampiero,2
P-01377,Bonnel,Joseph,1
P-06511,Bonner,Pat,2
P-01248,Bonucci,Leonardo,2
P-03326,Bonvallet,Eduardo,1
P-04997,Bony,Wilfried,1
P-06512,Bookie,Mike,1
P-00079,Booth,Matthew,1
P-07497,Booth,Scott,1
P-07190,Borba,George,1
P-04120,Borbolla,José Luis,1
P-04597,Bordon,Ivano,2
P-09437,Borel,Felice,1
P-09485,Borelli,Jorge,1
P-05300,Borg,Hasse,1
P-02079,Borges,Carlos,1
P-02773,Borges,Celso,2
P-09320,Borgetti,Jared,2
P-05080,Borghi,Claudio,1
P-01932,Borghi,Frank,1
P-00116,Borhani,Arash,1
P-02203,Borimirov,Daniel,2
P-05775,Borisov,Krasimir,1
P-02664,Borja,Carlos,1
P-08563,Borja,Enrique,2
P-03463,Borja,Félix,1
P-07826,Borja,Miguel,1
P-08153,Börjesson,Reino,1
P-02816,Borkelmans,Vital,2
P-01239,Bornstein,Jonathan,1
P-06023,Borodyuk,Aleksandr,2
P-02849,Boroumand,Parviz,1
P-09038,Borovička,Jaroslav,2
P-04416,Borovsky,Sergei,1
P-08473,Borowski,Tim,1
P-00730,Boruc,Artur,1
P-04761,Bosacki,Bartosz,1
P-05092,Bosch,Crisant,1
P-05719,Boschker,Sander,1
P-06039,Boskamp,Johan,1
P-00426,Boškov,Vujadin,2
P-06976,Bosman,John,1
P-03876,Bošnjak,Ivan,1
P-00595,Bosquier,Bernard,1
P-07376,Bossi,Joseph,1
P-01578,Bossio,Ángel,1
P-04567,Bossio,Miguel,1
P-05135,Bossis,Maxime,3
P-02899,Bossut,Sammy,1
P-02109,Botasso,Juan,1
P-04744,Bouazizi,Riadh,3
P-09575,Bouček,Jaroslav,2
P-02326,Boudebouz,Ryad,1
P-09049,Bouderbala,Aziz,1
P-02184,Bougherra,Madjid,2
P-08853,Bouhaddouz,Aziz,1
P-08998,Boukadida,Mounir,1
P-01653,Boukar,Alioum,2
P-09822,Boulahrouz,Khalid,2
P-04322,Boumnijel,Ali,3
P-08658,Boumsong,Jean-Alain,1
P-00958,Bounou,Yassine,1
P-01110,Bourbotte,François,1
P-02848,Bourebbou,Abdelmajid,1
P-05271,Bourgeois,Désiré,1
P-03439,Boussoufa,Mbark,1
P-07925,Boutaïb,Khalid,1
P-08546,Bouyahyaoui,Noureddine,1
P-03609,Bouyboud,Abdelmajid,1
P-00691,Bouzaiene,Raouf,1
P-00043,Bowen,Dave,1
P-02457,Boy,Tomás,1
P-08782,Boyata,Dedryck,1
P-04230,Boyd,Tom,1
P-09696,Boyd,Walter,1
P-05148,Boye,John,1
P-03941,Boyens,Andrew,1
P-04954,Bozanic,Oliver,1
P-00610,Bozsik,József,2
P-01410,Braafheid,Edson,1
P-06830,Brabrook,Peter,1
P-05009,Bracci,François,1
P-04510,Bradáč,Vojtěch,1
P-05910,Bradarić,Filip,1
P-06235,Bradley,Michael,2
P-07676,Braet,Robert,1
P-02558,Brahimi,Yacine,1
P-07947,Braine,Pierre,1
P-00109,Braine,Raymond,1
P-06346,Braithwaite,Martin,1
P-02338,Branco,not applicable,3
P-05293,Brandabura,Gheorghe,1
P-00162,Brandão,not applicable,1
P-05335,Brandãozinho,not applicable,1
P-05832,Brandt,Julian,1
P-03043,Brandts,Ernie,1
P-08259,Bransch,Bernd,1
P-01124,Bratseth,Rune,1
P-05651,Braun,Georg,1
P-07651,Braun-Bogdan,Coloman,1
P-02927,Bravo,Claudio,2
P-05224,Bravo,Omar,1
P-05804,Bravo,Sergio,1
P-07558,Brazil,Alan,1
P-01801,Brečko,Mišo,1
P-09101,Breen,Gary,1
P-07528,Bregy,Georges,1
P-07217,Brehme,Andreas,3
P-05020,Breitenberger,Gerhard,1
P-02216,Breitner,Paul,2
P-03085,Bremner,Billy,1
P-03195,Brenes,Randall,1
P-08995,Bresciano,Mark,3
P-01892,Brichaut,Jean,1
P-00465,Bridge,Ian,1
P-05021,Bridge,Wayne,2
P-09857,Briegel,Hans-Peter,2
P-07745,Bright,Dave,1
P-01970,Brilhante,not applicable,1
P-04193,Brindisi,Miguel Ángel,1
P-05500,Brito,Miguel,1
P-09985,Brito,not applicable,2
P-04341,Britos,Julio César,1
P-01406,Britto,not applicable,1
P-05028,Brizuela,Hugo,1
P-03215,Brizuela,Isaác,1
P-07751,Brnović,Branko,1
P-03979,Brnović,Dragoljub,1
P-04996,Broadbent,Peter,1
P-08640,Broadis,Ivor,1
P-07014,Brockie,Jeremy,1
P-09978,Brodmann,René,1
P-04137,Broketa,Božo,1
P-08571,Brolin,Tomas,2
P-07333,Brom,Walter,1
P-08302,Bronn,Dylan,1
P-03990,Brooking,Trevor,1
P-09091,Brooks,John,1
P-09131,Broos,Hugo,1
P-01137,Broshin,Valeri,1
P-03962,Brotherston,Noel,1
P-07760,Brown,Allan,1
P-06566,Brown,Bill,1
P-02468,Brown,Durrant,1
P-05896,Brown,Jim,1
P-07908,Brown,José Luis,1
P-07413,Brown,Melvin,1
P-07062,Brown,Tim,1
P-07712,Brown,Víctor,1
P-02238,Brown,Wes,1
P-00289,Brożek,Paweł,1
P-08439,Brozović,Marcelo,2
P-02481,Bruey,Stéphane,1
P-00943,Brülls,Albert,2
P-09001,Brunner,Martin,1
P-02683,Brusseaux,Michel,1
P-00254,Brustad,Arne,1
P-03796,Bryce,Steven,1
P-04153,Brynildsen,Knut,1
P-05234,Buberník,Titus,2
P-02049,Bubnov,Aleksandr,1
P-06143,Bubukin,Valentin,1
P-08774,Bucci,Luca,1
P-00547,Buchan,Martin,2
P-08296,Büche,Albert,1
P-05582,Buchloh,Fritz,2
P-07255,Buchwald,Guido,2
P-07431,Buckley,Delron,2
P-01207,Budai,László,2
P-05728,Buddle,Edson,1
P-03350,Budzynski,Robert,1
P-06771,Buengo,Titi,1
P-03142,Buezo,David,1
P-00132,Buffon,Gianluigi,5
P-00550,Buffon,Lorenzo,1
P-07252,Buğeker,Feridun,1
P-03910,Bühler,Otto,1
P-00787,Bulajič,Spasoje,1
P-08245,Bulgarelli,Giacomo,2
P-00612,Buljan,Ivan,1
P-03335,Buljevic,Branko,1
P-05245,Bull,Steve,1
P-02743,Bulnes,Fernando,1
P-07512,Bulzacki,Mirosław,1
P-06717,Buncol,Andrzej,2
P-00597,Bundzsák,Dezső,1
P-02962,Bunjaku,Albert,1
P-08434,Bunke,Lennart,2
P-05451,Burbano,Juan Carlos,1
P-04369,Burcsa,Győző,1
P-04075,Burdenski,Dieter,1
P-06872,Burdisso,Nicolás,2
P-01959,Bürger,Rudolf,3
P-07051,Burgin,Ted,1
P-00130,Burgnich,Tarcisio,3
P-00112,Burgos,Germán,2
P-01925,Burgr,Jaroslav,2
P-03799,Burgueño,Juan,1
P-07527,Burkert,Karel,1
P-05992,Bürki,Roman,2
P-05042,Burley,Craig,1
P-09686,Burley,George,1
P-08798,Burns,Kenny,1
P-01193,Burns,Mike,2
P-02255,Burruchaga,Jorge,2
P-00930,Burton,Deon,1
P-05927,Buruk,Okan,1
P-03543,Buryak,Leonid,1
P-06388,Busch,Willy,1
P-03037,Busk,Søren,1
P-06306,Busquets,Miguel,1
P-06100,Busquets,Sergio,3
P-00618,Bustamante,José,1
P-03792,Bustamante,José,1
P-04039,Butcher,Terry,3
P-00305,Butina,Tomislav,2
P-08939,Butland,Jack,1
P-07608,Butragueño,Emilio,2
P-05983,Butt,Hans-Jörg,2
P-07854,Butt,Nicky,1
P-08766,Buyle,Fernand,1
P-09186,Buzánszky,Jenő,1
P-06969,Buzek,Hans,1
P-02069,By Rise,Ola,1
P-08845,Byelik,Oleksiy,1
P-04015,Byrne,Gerry,1
P-07276,Byrne,John,1
P-09220,Byrne,Roger,1
P-07069,Byshovets,Anatoliy,1
P-07301,Byun,Byung-joo,2
P-00779,Caballero,Carlos,1
P-08300,Caballero,Gabriel,1
P-00351,Caballero,Luis,1
P-02897,Caballero,Willy,1
P-00929,Cabanas,Ricardo,1
P-05454,Cabañas,Roberto,1
P-08360,Cabañas,Salvador,1
P-03724,Cabaye,Yohan,1
P-09135,Cabeção,not applicable,1
P-05839,Cabella,Rémy,1
P-05251,Cabezas,Salvador,1
P-02753,Cabral,Eufemio,1
P-09550,Cabrera,Ángel,1
P-00808,Cabrera,Antonio,1
P-03472,Cabrera,David,1
P-08588,Cabrera,René,1
P-05038,Cabrera,Wilmar,1
P-08791,Cabrera,Wílmer,2
P-05548,Cabrini,Antonio,3
P-09199,Cacau,not applicable,1
P-07916,Cáceda,Carlos,1
P-09022,Cáceres,Fernando,1
P-03297,Cáceres,Juan,1
P-08854,Cáceres,Julio César,3
P-06884,Cáceres,Martín,3
P-01196,Cáceres,Víctor,1
P-06009,Cáceres,Virginio,1
P-05176,Cadamuro-Bentaïba,Liassine,1
P-02159,Čadek,Jiří,1
P-08047,Caetano,Omar,2
P-08404,Cafu,not applicable,4
P-03550,Cahill,Gary,2
P-09745,Cahill,Tim,4
P-03500,Caicedo,Felipe,1
P-06963,Čajkovski,Željko,1
P-06701,Čajkovski,Zlatko,2
P-08311,Caju,not applicable,2
P-02102,Caldenhove,Bertus,1
P-00147,Calderé,Ramón,1
P-05386,Calderón,Gabriel,2
P-02951,Calderón,Ignacio,2
P-07560,Calderón,José,1
P-08420,Calderón de la Barca,Carlos,1
P-07777,Calderwood,Colin,1
P-03222,Caldow,Eric,1
P-01991,Calero,Miguel,1
P-09512,Ćaleta-Car,Duje,1
P-04772,Calics,Oscar,1
P-07763,Caligaris,Umberto,1
P-09775,Caligiuri,Paul,2
P-00376,Callaghan,Ian,1
P-02129,Calle,Ignacio,1
P-04628,Calonga,Lorenzo,1
P-01571,Calvo,Diego,1
P-05064,Calvo,Francisco,1
P-03169,Calvo,Juan Carlos,1
P-08557,Camacho,José Antonio,2
P-07542,Camacho,Manuel,1
P-06850,Camara,Henri,1
P-01665,Camara,Souleymane,1
P-08804,Camarasa,Paco,1
P-00825,Cămătaru,Rodion,1
P-09582,Čambal,Štefan,1
P-08770,Cambiasso,Esteban,1
P-09495,Cambronero,Daniel,1
P-06073,Cámera,Francisco,1
P-07357,Cameron,Geoff,1
P-03530,Caminero,José Luis,1
P-06639,Camoranesi,Mauro,2
P-08501,Campagnaro,Hugo,1
P-04724,Campaña,Martín,1
P-09053,Campatelli,Aldo,1
P-02454,Campbell,Bobby,1
P-07232,Campbell,David,1
P-08543,Campbell,Ernie,1
P-04407,Campbell,Joel,2
P-06823,Campbell,Sol,3
P-08512,Campo,Iván,1
P-09498,Campos,Carlos,2
P-09034,Campos,Eloy,1
P-02489,Campos,Fernando,1
P-09357,Campos,Jorge,3
P-03065,Campos,Jorge Luis,2
P-09796,Canales,Ricardo,1
P-08631,Canalli,not applicable,1
P-03328,Cancelarich,Fabián,1
P-02473,Candela,Vincent,2
P-04985,Candreva,Antonio,1
P-07886,Caneira,Marco,2
P-06397,Cañete,Adolfino,1
P-03702,Cañete,Juan,1
P-00913,Caniggia,Claudio,3
P-02028,Caniza,Denis,4
P-00136,Cañizares,Santiago,3
P-08617,Cannavaro,Fabio,4
P-03916,Cano,Rubén,1
P-06661,Cantero,Castor,1
P-09318,Cap,Vladislao,1
P-04836,Capdevila,Joan,1
P-01864,Capelle,Jean,2
P-05869,Capelle,Marcel,1
P-07878,Capello,Fabio,1
P-03212,Čapkovič,Ján,1
P-06669,Capparelli,Roberto,1
P-04421,Cappello,Gino,2
P-06741,Caprile,Emilio,1
P-05825,Capuccini,Miguel,1
P-02634,Capucho,not applicable,1
P-08248,Carapellese,Riccardo,1
P-00727,Carbajal,Antonio,5
P-03572,Carballo,Néstor,1
P-01933,Carbonero,Carlos,1
P-00261,Carcela,Mehdi,1
P-02265,Cardaccio,Alberto,1
P-09567,Cárdenas,Javier,1
P-05812,Cárdenas,Raúl,3
P-01512,Cardeñosa,Julio,1
P-08075,Cardozo,José,2
P-06706,Cardozo,Óscar,1
P-08699,Careca,not applicable,2
P-03272,Cargill,Peter,1
P-02588,Carini,Fabián,1
P-02413,Carlos,José,1
P-09143,Carlos,not applicable,3
P-06808,Carlos,Roberto,3
P-02318,Carlsson,Rune,1
P-06304,Carlund,Victor,1
P-07370,Carmelo,not applicable,1
P-00620,Carmona,Carlos,2
P-05606,Carmona,Salvador,2
P-02596,Carnell,Bradley,1
P-03397,Carnevale,Andrea,1
P-07522,Carnevali,Daniel,1
P-09600,Carney,David,1
P-07322,Carnus,Georges,1
P-06831,Carpegiani,not applicable,1
P-06311,Carragher,Jamie,2
P-05202,Carrasco,Francisco José,1
P-07317,Carrasco,Yannick,1
P-07248,Carrascosa,Jorge,1
P-09210,Carrasso,Cédric,1
P-07841,Carré,Louis,1
P-03952,Carreño,Juan,1
P-01868,Carreras,Saguier,1
P-01496,Carrick,Michael,2
P-07257,Carrillo,André,1
P-07984,Carrizo,Amadeo,1
P-09595,Carsley,Lee,1
P-08868,Carson,Scott,1
P-05482,Cartagena,Wilder,1
P-04786,Carteus,Pierre,1
P-04970,Carus,Carlos,1
P-04933,Carvajal,Dani,1
P-09888,Carvajales,Benito,1
P-00835,Carvalho,Joaquim,1
P-00937,Carvalho,Ricardo,2
P-05943,Carvalho,William,2
P-01818,Carvallo,Hernán,1
P-06260,Carvallo,José,1
P-06317,Casagrande,not applicable,1
P-04982,Casali,Charles,1
P-04840,Casari,Giuseppe,1
P-06574,Casarín,Horacio,1
P-09348,Cascarino,Tony,2
P-01852,Casemiro,not applicable,1
P-03197,Casey,Tommy,1
P-06875,Casillas,Iker,4
P-05327,Casiraghi,Pierluigi,1
P-09037,Cassano,Antonio,1
P-04350,Cassiani,Geovanis,1
P-01393,Cassidy,Tommy,1
P-08376,Cássio,not applicable,1
P-04179,Castaneda,Jean,1
P-02780,Castañeda,Cristián,1
P-03455,Casteels,Koen,1
P-05200,Castellazzi,Armando,1
P-06230,Castellini,Luciano,1
P-05320,Castilho,Carlos José,4
P-01528,Castillo,Juan,1
P-04831,Castillo,Mario,1
P-08449,Castillo,Ramiro,1
P-00953,Castillo,Segundo,1
P-03398,Castrejón,Francisco,1
P-03536,Castro,Carlos,1
P-03444,Castro,Guillermo,1
P-00826,Castro,Héctor,1
P-04546,Castro,Israel,1
P-04682,Castro,Jesús,1
P-03686,Castro,José Antonio,1
P-01847,Castro,Luis,1
P-09541,Castro,Osvaldo,1
P-02054,Castro,William,1
P-07970,Caszely,Carlos,2
P-04581,Çatkıç,Ömer,1
P-01554,Caughey,Mark,1
P-01918,Causio,Franco,3
P-09499,Cavallero,Pablo,2
P-00985,Cavani,Edinson,3
P-08794,Cavanna,Giuseppe,1
P-02592,Cayasso,Juan,1
P-04323,Cazenave,Hector,1
P-08403,Cazorla,Santi,1
P-00724,Cea,Pedro,1
P-03073,Cebula,Ewald,1
P-04716,Čech,Marek,1
P-09329,Čech,Petr,1
P-07813,Cédric,not applicable,1
P-02217,Čeh,Aleš,1
P-03008,Čeh,Nastja,1
P-02905,Celades,Albert,1
P-07890,Ceni,Rogério,2
P-08142,Centeno,Walter,2
P-08306,Centurión,Pablo,1
P-06612,Cera,Pierluigi,1
P-09478,Cerbah,Mehdi,1
P-05886,Cerci,Alessio,1
P-09207,Ceresoli,Carlo,1
P-05400,Cerezo,Toninho,2
P-01108,Cerny,Harald,1
P-05394,Černý,Karel,1
P-06936,Cervato,Sergio,1
P-04929,Cesar,Boštjan,1
P-04381,César,Júlio,1
P-08555,César,Júlio,3
P-06667,César,not applicable,1
P-05563,César,not applicable,1
P-07982,Céspedes,Casiano,1
P-05336,Ceuleers,Arthur,1
P-06479,Ceulemans,Jan,3
P-08044,Cevallos,José Francisco,1
P-08878,Cha,Bum-kun,1
P-00816,Cha,Du-ri,2
P-03625,Cha,Jong-hyok,1
P-04177,Chaalali,Ghailene,1
P-08789,Chacho,not applicable,1
P-01785,Chadili,Mustapha,1
P-06292,Chadli,Nacer,2
P-07534,Chagas,Marinho,1
P-01741,Chaib,Mohammed,1
P-00889,Chaires,Arturo,2
P-08375,Chalá,Cléber,1
P-09027,Chaldú,Mario,1
P-03210,Chalkias,Kostas,1
P-05315,Challe,Roberto,1
P-07537,Chaloupka,Pavel,1
P-02697,Chamorro,Eustacio,1
P-08577,Chamot,José,3
P-06040,Chandler,Timothy,1
P-03026,Chanov,Viktor,3
P-09890,Chanov,Vyacheslav,1
P-06745,Chantraine,Alexis,1
P-08263,Chantrel,Augustin,1
P-00950,Chaouch,Mohammed,1
P-06463,Chaouchi,Faouzi,1
P-02300,Chaparro,Ernesto,1
P-00525,Chapman,Sammy,1
P-02168,Chapuisat,Stéphane,1
P-07484,Charbonnier,Lionel,1
P-08368,Charisteas,Angelos,1
P-09031,Charles,David Atiba,1
P-04850,Charles,John,1
P-00594,Charles,Mel,1
P-00227,Charlton,Bobby,4
P-08025,Charlton,Jack,2
P-02076,Chavarría,Casiano,1
P-03445,Chavarría,Germán,1
P-04405,Chaves,José Carlos,1
P-00873,Chávez,Adrián,1
P-05626,Chávez,Juan Carlos,1
P-00761,Chávez,Marvin,1
P-00967,Chávez,Osman,2
P-02384,Chazarreta,Enrique,1
P-03811,Chazom,Yechezekel,1
P-07438,Chebal,Fathi,1
P-08056,Chebli,Kamel,1
P-00080,Chedjou,Aurélien,2
P-02280,Chedli,Adel,1
P-06176,Chehaibi,Ohman,1
P-02944,Chendo,not applicable,2
P-00634,Cherchesov,Stanislav,2
P-06974,Cherro,Roberto,1
P-00874,Cherundolo,Steve,3
P-03235,Cheryshev,Denis,1
P-03106,Cheshmi,Rouzbeh,1
P-09685,Chiarelli,Bernard,1
P-00562,Chiba,Saïd,1
P-02148,Chicão,not applicable,1
P-02577,Chico,not applicable,1
P-09736,Chiellini,Giorgio,2
P-07458,Chiesa,Enrico,1
P-07269,Chihi,Sirajeddine,1
P-04629,Chikhaoui,Yassine,1
P-08567,Chilavert,José Luis,2
P-02126,Chilavert,Rolando,1
P-06952,Chilton,Allenby,1
P-03606,Chimbonda,Pascal,1
P-04354,Chimento,Enrique,1
P-09017,Chinaglia,Giorgio,1
P-03273,Chinchilla,Pablo,1
P-04324,Ching,Brian,1
P-08106,Chipperfield,Scott,2
P-04646,Chippo,Youssef,1
P-02361,Chiriță,Iulian,1
P-04220,Chiroiu,Vasile,1
P-04699,Chislenko,Igor,2
P-07281,Chivadze,Aleksandr,2
P-07975,Chividini,Alberto,1
P-03130,Chizzo,Bruno,1
P-06829,Cho,Byung-deuk,1
P-00396,Cho,Jae-jin,1
P-00910,Cho,Jin-ho,1
P-05109,Cho,Kwang-rae,1
P-07535,Cho,Min-kook,2
P-00506,Cho,Won-hee,1
P-00534,Cho,Yong-hyung,1
P-01841,Cho,Young-jeung,1
P-07580,Choe,Kum-chol,1
P-03250,Choi,Chung-min,1
P-05748,Choi,Dae-shik,1
P-05417,Choi,Eun-sung,1
P-04681,Choi,In-young,2
P-08437,Choi,Jin-cheul,2
P-03040,Choi,Kang-hee,1
P-00981,Choi,Moon-sik,1
P-09860,Choi,Soon-ho,2
P-07203,Choi,Sung-yong,2
P-04348,Choi,Tae-uk,1
P-02127,Choi,Yong-soo,2
P-07650,Choi,Young-il,2
P-08073,Choi,Yung-keun,1
P-05840,Chokheli,Givi,1
P-08903,Chorda,André,1
P-02301,Chorens,Manuel,1
P-05501,Chouchane,Ferid,1
P-00919,Choukri,Moustapha,1
P-01234,Choupo-Moting,Eric Maxim,2
P-04201,Chovanec,Jozef,1
P-09364,Christanval,Philippe,1
P-06159,Christensen,Andreas,1
P-00747,Christensen,Flemming,1
P-04303,Christiansen,Jesper,2
P-04238,Christie,Jeremy,1
P-02370,Christodoulopoulos,Lazaros,1
P-08219,Christopher,Justice,1
P-02734,Chu,Yung-kwang,1
P-08397,Chugainov,Igor,1
P-08318,Chumpitaz,Héctor,2
P-05331,Chung,Hae-won,1
P-05636,Chung,Jong-son,1
P-04551,Chung,Jong-soo,2
P-09892,Chung,Kook-chin,1
P-03601,Chung,Kyung-ho,1
P-05902,Chung,Nam-sik,1
P-01737,Chung,Yong-hwan,2
P-01738,Chyhrynskyi,Dmytro,1
P-01723,Cicinho,not applicable,1
P-08089,Cieslarczyk,Hans,1
P-07417,Cilaurren,Leonardo,1
P-06255,Cillessen,Jasper,1
P-09029,Cillóniz,Carlos,1
P-05461,Ciman,Laurent,1
P-04235,Cimirotič,Sebastjan,1
P-02496,Ciobotariu,Liviu,1
P-06411,Ciolac,Gheorghe,1
P-08965,Ciołek,Włodzimierz,1
P-07121,Cionek,Thiago,1
P-06752,Ciriaco,not applicable,1
P-06924,Cisar,Franz,1
P-09717,Cisneros,Ernesto,1
P-01163,Cisneros,Rigoberto,1
P-09386,Cissé,Aliou,1
P-04800,Cissé,Djibril,2
P-01350,Cissokho,Kalidou,1
P-03746,Claesen,Nico,2
P-02586,Claessens,Jean,1
P-04714,Claesson,Viktor,1
P-05893,Clamp,Eddie,1
P-08243,Clapham,Aaron,1
P-08443,Clark,Bobby,1
P-05867,Clark,Ricardo,1
P-03656,Clarke,Allan,1
